num__person_age,num__person_income,num__person_emp_length,num__loan_amnt,num__loan_int_rate,num__loan_percent_income,num__cb_person_cred_hist_length,cat__person_home_ownership_MORTGAGE,cat__person_home_ownership_OTHER,cat__person_home_ownership_OWN,cat__person_home_ownership_RENT,cat__loan_intent_DEBTCONSOLIDATION,cat__loan_intent_EDUCATION,cat__loan_intent_HOMEIMPROVEMENT,cat__loan_intent_MEDICAL,cat__loan_intent_PERSONAL,cat__loan_intent_VENTURE,cat__loan_grade_A,cat__loan_grade_B,cat__loan_grade_C,cat__loan_grade_D,cat__loan_grade_E,cat__loan_grade_F,cat__loan_grade_G,cat__cb_person_default_on_file_N,cat__cb_person_default_on_file_Y
-0.9218628160118196,-0.847001714168738,-1.1885096622792262,-0.007277433909673866,-1.1544891339347072,2.5428784517592726,-0.9350148362880649,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6975490623933281,-0.8017499115219792,-0.44117936327311197,0.18200898152571438,-1.0697656995605551,2.6368805443563357,0.549981152685328,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.04978431103126901,-0.34923188505439023,-0.19206926360440718,-1.2060913983337993,1.2796803075072787,-1.2172052521232555,-0.19251684180136847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.7599216281713049,0.0844312236437158,-0.6902894629418167,1.6332048331970241,1.3350763992134551,1.0388449702062617,-0.9350148362880649,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.9930785651174463,0.19756073026061305,1.0534812347391167,0.37129539696110264,-0.01398136351342879,-0.08918014095849695,1.53997847866759,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.859490250233843,-0.19839254289852729,-0.6902894629418167,0.05581803790212222,-1.0730242931903302,0.09882404423562936,-0.19251684180136847,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.04978431103126901,-0.5000712272102532,-0.6902894629418167,-0.7328753597453288,-0.01398136351342879,-0.37118641874968655,1.044979815676459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,-0.5943458160576676,-0.9393995626105215,-0.2596593211568582,0.4487389319146327,0.5688345072209455,-0.6875155047924995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6975490623933281,-0.12297287182059578,-0.6902894629418167,-0.3976806657451621,-0.33984072649093694,-0.4651885113467499,0.3024818211897625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,0.6312238389587191,0.05704083606429757,-0.4173980006863484,-1.3923664689082884,-0.9351989743320658,-0.6875155047924995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,-1.1034285958337051,-1.1885096622792262,-0.6697798879335327,-1.0697656995605551,4.79892867408879,-0.440016173296934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2117254988717838,-0.5000712272102532,-0.44117936327311197,0.7104335579495066,0.5399795535483348,1.6968596183857036,0.3024818211897625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4360392524902753,-0.5000712272102532,1.0534812347391167,-0.969483379039564,0.8006670439303415,-0.7471947891379395,-0.6875155047924995,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.04978431103126901,1.4920639646422291,-0.6902894629418167,0.05581803790212222,-0.21601416855948416,-0.9351989743320658,0.3024818211897625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5356078745528133,1.9133582472835544,-0.6902894629418167,0.9233807753143183,-0.580976655094293,-0.7471947891379395,0.7974804841808936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0838040038523344,0.1598508947216473,0.30615093573300234,0.05581803790212222,-0.01398136351342879,-0.37118641874968655,-0.6875155047924995,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,-0.40579663836283886,-0.44117936327311197,-0.7328753597453288,0.025121760043871934,-0.559190603943813,-0.440016173296934,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7599216281713049,-0.537781062749219,0.05704083606429757,-0.2596593211568582,-0.1247735469257815,0.380830322026819,-0.6875155047924995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.507255001595902,-0.5566359805187019,0.5552610354017071,-0.890614039274819,-0.14432510870443216,-0.559190603943813,1.53997847866759,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,0.04008445704989209,-0.9393995626105215,-0.7328753597453288,-0.01398136351342879,-0.9351989743320658,-0.9350148362880649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.27409806464976055,-0.12297287182059578,0.05704083606429757,0.37129539696110264,-1.4379867797251393,0.28682822942975594,-0.9350148362880649,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,-0.5000712272102532,-0.9393995626105215,-0.9182183081924797,-0.3365821328611619,-0.6531926965408762,-0.6875155047924995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7599216281713049,-0.5566359805187019,-0.44117936327311197,-0.9537095110866151,1.4947474870724335,-0.6531926965408762,-0.440016173296934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,-0.3115220495154245,0.8043711350704118,-1.2060913983337993,-0.01398136351342879,-1.2172052521232555,-0.9350148362880649,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,0.21641564803009591,0.30615093573300234,2.421898230844475,1.869485754496568,1.4148533405945143,-0.9350148362880649,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,1.385420549738034,-1.1885096622792262,0.05581803790212222,0.034897540933197545,-0.9351989743320658,-0.9350148362880649,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,0.04672138810475006,-0.19206926360440718,-1.3638300778632897,-1.1838164766026829,-1.499211529914445,-0.9350148362880649,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6975490623933281,0.1598508947216473,0.8043711350704118,0.686772756020083,-1.6302438038818692,0.19282613683269265,1.044979815676459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4360392524902753,1.1968713720432052,0.05704083606429757,-1.0483527188043091,-1.8290180152981492,-1.405209437317382,-0.9350148362880649,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.12666688000105,-0.3680868028238731,1.0534812347391167,-0.3385286609216033,-1.4379867797251393,-0.08918014095849695,1.7874778101631554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6975490623933281,-0.09333294108696871,-1.1885096622792262,0.8445114355495732,0.8267357929685422,0.6628365998180086,0.3024818211897625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7599216281713049,-0.9601312207856353,-0.9393995626105215,-0.8117446995100739,-1.6432781784009693,1.1328470628033245,-0.440016173296934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,-0.3680113831527952,-0.6902894629418167,-0.890614039274819,-0.01398136351342879,-0.7471947891379395,-0.6875155047924995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3736666867122986,-0.6207427009349437,1.8008115337452308,-1.0483527188043091,0.7974084503005665,-0.7471947891379395,0.7974804841808936,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1833726259148725,-0.8922535168154969,-0.19206926360440718,-1.3322823419573915,-1.219661006530209,-1.0292010669291292,1.044979815676459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,-0.5000712272102532,-0.9393995626105215,-0.9537095110866151,0.8006670439303415,-0.7471947891379395,-0.6875155047924995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4360392524902753,0.14107139662324236,-0.6902894629418167,1.6332048331970241,1.6022810768550113,0.9448428776091985,-0.6875155047924995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.4360392524902753,-0.23610237843749302,-0.44117936327311197,2.421898230844475,1.8857787226454437,2.730882636953399,-0.440016173296934,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0214314380743577,0.008936132894706387,-0.19206926360440718,0.5290340764905929,1.3578865546218801,0.19282613683269265,0.7974804841808936,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.2117254988717838,-1.0732607274025325,-0.9393995626105215,-1.1114481906161053,0.5399795535483348,0.9448428776091985,0.3024818211897625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.27409806464976055,1.1025967831957908,-0.44117936327311197,0.37129539696110264,-1.3174188154234614,-0.6531926965408762,-0.440016173296934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5356078745528133,0.4803844968028561,-0.6902894629418167,-0.969483379039564,-1.708450050996471,-1.2172052521232555,0.054982489694197036,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4360392524902753,-0.03812574185792286,-0.19206926360440718,0.37129539696110264,0.7974084503005665,0.19282613683269265,-0.440016173296934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.04978431103126901,0.06557630587423294,-1.1885096622792262,-0.7328753597453288,-1.1740406957133578,-0.9351989743320658,-0.19251684180136847,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.11215687680924577,0.2766194004680547,-0.6902894629418167,0.37129539696110264,-0.10522198514713085,-0.18318223355556024,0.054982489694197036,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.8027845043200204,1.3737305007209546,-0.19206926360440718,-0.10192064162736798,-1.1479719466751572,-1.0292010669291292,1.53997847866759,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,-0.5943458160576676,-0.19206926360440718,-1.3638300778632897,-0.01398136351342879,-1.3112073447203187,-0.6875155047924995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5979804403307901,-0.10047895492160272,0.05704083606429757,-0.5120412084040425,-0.7960438346594484,-0.6531926965408762,-0.6875155047924995,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,-0.23610237843749302,0.8043711350704118,0.05581803790212222,-0.01398136351342879,0.19282613683269265,-0.6875155047924995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7599216281713049,0.10328614141319868,0.5552610354017071,-0.2596593211568582,0.8397701674876422,-0.559190603943813,-0.9350148362880649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2117254988717838,1.6305344807413114,2.0499216334139354,-1.0483527188043091,-0.09544620425780583,-1.405209437317382,0.549981152685328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.27409806464976055,0.7850799679576993,-0.19206926360440718,3.999285026139377,2.3973779225201315,1.4148533405945143,-0.440016173296934,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.4360392524902753,0.25412548356906167,-1.1885096622792262,0.37129539696110264,-1.343487564461662,-0.18318223355556024,-0.9350148362880649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.155019752957961,-0.12297287182059578,0.05704083606429757,-0.9142748412042425,0.7550467331134902,-1.0292010669291292,1.7874778101631554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.859490250233843,0.1598508947216473,3.0463620320887546,0.37129539696110264,-0.01398136351342879,-0.08918014095849695,1.044979815676459,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2117254988717838,-0.1802164021687458,1.8008115337452308,1.3177274741380438,-0.01398136351342879,1.4148533405945143,0.549981152685328,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7599216281713049,0.012782536119680893,0.5552610354017071,-0.6500625529923464,-1.3174188154234614,-0.8411968817350026,-0.440016173296934,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1833726259148725,-0.4435064739018046,3.544582231426164,-1.3322823419573915,0.9016834464533692,-1.3112073447203187,0.3024818211897625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,-0.386941720593356,0.8043711350704118,-0.6224582840746856,-1.099093042228531,-0.4651885113467499,-0.6875155047924995,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0838040038523344,-1.0053830234323942,-1.1885096622792262,-0.8117446995100739,0.6344787688118124,1.602857525788641,-0.440016173296934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7599216281713049,0.10328614141319868,-0.19206926360440718,0.05581803790212222,0.9179764146022443,-0.2771843261526233,-0.6875155047924995,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,-0.7640400759830135,0.05704083606429757,0.37129539696110264,1.0515787534230228,2.730882636953399,-0.6875155047924995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,-0.6463853891014403,-0.44117936327311197,0.8445114355495732,0.7126850159264144,2.824884729550462,-0.6875155047924995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.859490250233843,-0.5622924558495467,0.5552610354017071,0.8445114355495732,0.034897540933197545,2.260872173968083,1.044979815676459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.3453138137553873,1.0083221943483764,-0.6902894629418167,0.05581803790212222,0.1489483179753253,-0.8411968817350026,2.0349771416587212,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3736666867122986,-0.009843365203698554,2.29903173308264,0.24510445333751046,0.8006670439303415,0.004821951638566333,0.054982489694197036,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,1.1968713720432052,-0.44117936327311197,-0.7328753597453288,0.45199752554440775,-1.2172052521232555,-0.9350148362880649,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,0.25412548356906167,0.30615093573300234,2.421898230844475,-1.4379867797251393,1.320851247997451,-0.9350148362880649,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7599216281713049,0.3106902368775103,0.05704083606429757,-0.7328753597453288,1.1656295304651503,-1.0292010669291292,-0.9350148362880649,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.11215687680924577,0.32954515464699313,-0.44117936327311197,-0.4173980006863484,-1.219661006530209,-0.8411968817350026,1.044979815676459,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7599216281713049,0.4803844968028561,0.5552610354017071,-0.10192064162736798,-1.3402289708318869,-0.6531926965408762,-0.9350148362880649,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,0.02786647033526719,0.30615093573300234,0.05581803790212222,-0.09544620425780583,-0.18318223355556024,-0.9350148362880649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1833726259148725,-0.5000712272102532,-1.1885096622792262,-0.6382321520276347,-0.4147883799757639,-0.2771843261526233,0.054982489694197036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,0.40496482572492465,0.30615093573300234,-0.7328753597453288,0.025121760043871934,-1.0292010669291292,-0.440016173296934,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.11215687680924577,0.8386279344230306,1.551701434076526,2.8951142694329457,-1.0208867951139289,0.7568386924150718,0.549981152685328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,-0.5000712272102532,-1.1885096622792262,-0.4173980006863484,-0.1247735469257815,0.004821951638566333,-0.9350148362880649,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.11215687680924577,-0.12297287182059578,-1.1885096622792262,-0.38585026478045037,-1.0730242931903302,-0.4651885113467499,1.044979815676459,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2117254988717838,-0.0475532007426643,2.0499216334139354,-0.7486492276982778,-0.01398136351342879,-0.8411968817350026,1.044979815676459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5356078745528133,-0.34923188505439023,2.29903173308264,-0.48049347249814445,-1.2685399109768352,-0.2771843261526233,-0.19251684180136847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,-0.5566359805187019,-0.6902894629418167,-1.2060913983337993,-1.8290180152981492,-1.1232031595261922,-0.440016173296934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5356078745528133,0.23715605757652708,-0.19206926360440718,1.4991269555969575,-1.3174188154234614,0.6628365998180086,0.054982489694197036,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2117254988717838,1.4796951385854484,-1.1885096622792262,0.686772756020083,1.869485754496568,-0.6531926965408762,-0.19251684180136847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.7599216281713049,-0.30398008240763136,-0.44117936327311197,-0.7328753597453288,-0.21275557492970856,-0.6531926965408762,-0.9350148362880649,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2117254988717838,-0.5000712272102532,2.0499216334139354,2.421898230844475,0.269516282277003,4.328918211103474,0.054982489694197036,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,0.6312238389587191,0.8043711350704118,0.37129539696110264,-1.3402289708318869,-0.4651885113467499,-0.9350148362880649,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,-0.5000712272102532,0.30615093573300234,-0.38585026478045037,2.1334318385083493,0.09882404423562936,-0.9350148362880649,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.27409806464976055,0.06557630587423294,-0.19206926360440718,-0.890614039274819,-1.6432781784009693,-1.0292010669291292,-0.440016173296934,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2117254988717838,-0.5189261449797361,-0.6902894629418167,-0.5751366802158386,0.5399795535483348,-0.18318223355556024,-0.19251684180136847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,0.4426746612638904,-0.44117936327311197,0.8445114355495732,0.269516282277003,0.004821951638566333,-0.9350148362880649,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9218628160118196,0.4426746612638904,0.5552610354017071,0.37129539696110264,-1.708450050996471,-0.37118641874968655,-0.9350148362880649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,0.1598508947216473,0.8043711350704118,-0.2596593211568582,1.3676623355112056,-0.559190603943813,-0.6875155047924995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.507255001595902,1.4985500563549312,0.05704083606429757,0.05581803790212222,0.9635967254190956,-0.9351989743320658,2.529975804649852,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4360392524902753,0.10328614141319868,1.0534812347391167,0.686772756020083,0.45199752554440775,0.19282613683269265,-0.9350148362880649,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5979804403307901,-0.24552983732223446,-1.1885096622792262,0.024270301996224174,-1.584623493065018,0.09882404423562936,-0.440016173296934,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4360392524902753,0.4426746612638904,1.0534812347391167,0.05581803790212222,0.45199752554440775,-0.559190603943813,-0.440016173296934,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
